Indicator,Country,ADM1_CODE,Province,Land_Type,Date,Data,Data_long_term_Average,Year,Month,Dekad,Unit,Source
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1989-12-01,0.618,0.595, 1989,12,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1989-12-11,0.625,0.566, 1989,12,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1989-12-21,0.724,0.56, 1989,12,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1990-01-01,0.638,0.528, 1990,01,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1990-01-11,0.628,0.531, 1990,01,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1990-01-21,0.584,0.524, 1990,01,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1990-02-01,0.589,0.514, 1990,02,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1990-02-11,0.602,0.48, 1990,02,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1990-02-21,0.564,0.481, 1990,02,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1990-03-01,0.554,0.526, 1990,03,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1990-03-11,0.558,0.603, 1990,03,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1990-03-21,0.578,0.636, 1990,03,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1990-04-01,0.601,0.649, 1990,04,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1990-04-11,0.639,0.653, 1990,04,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1990-04-21,0.74,0.705, 1990,04,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1990-05-01,0.772,0.719, 1990,05,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1990-05-11,0.773,0.715, 1990,05,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1990-05-21,0.765,0.703, 1990,05,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1990-06-01,0.696,0.663, 1990,06,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1990-06-11,0.628,0.638, 1990,06,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1990-06-21,0.571,0.61, 1990,06,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1990-07-01,0.561,0.577, 1990,07,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1990-07-11,0.558,0.571, 1990,07,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1990-07-21,0.536,0.596, 1990,07,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1990-08-01,0.527,0.597, 1990,08,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1990-08-11,0.534,0.58, 1990,08,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1990-08-21,0.565,0.556, 1990,08,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1990-09-01,0.608,0.553, 1990,09,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1990-09-11,0.652,0.574, 1990,09,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1990-09-21,0.67,0.594, 1990,09,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1990-10-01,0.674,0.613, 1990,10,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1990-10-11,0.724,0.645, 1990,10,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1990-10-21,0.776,0.665, 1990,10,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1990-11-01,0.796,0.668, 1990,11,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1990-11-11,0.807,0.641, 1990,11,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1990-11-21,0.855,0.613, 1990,11,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1990-12-01,0.856,0.595, 1990,12,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1990-12-11,0.838,0.566, 1990,12,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1990-12-21,0.817,0.56, 1990,12,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1991-01-01,0.732,0.528, 1991,01,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1991-01-11,0.664,0.531, 1991,01,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1991-01-21,0.635,0.524, 1991,01,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1991-02-01,0.647,0.514, 1991,02,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1991-02-11,0.59,0.48, 1991,02,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1991-02-21,0.578,0.481, 1991,02,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1991-03-01,0.644,0.526, 1991,03,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1991-03-11,0.701,0.603, 1991,03,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1991-03-21,0.732,0.636, 1991,03,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1991-04-01,0.774,0.649, 1991,04,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1991-04-11,0.757,0.653, 1991,04,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1991-04-21,0.783,0.705, 1991,04,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1991-05-01,0.765,0.719, 1991,05,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1991-05-11,0.753,0.715, 1991,05,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1991-05-21,0.758,0.703, 1991,05,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1991-06-01,0.706,0.663, 1991,06,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1991-06-11,0.675,0.638, 1991,06,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1991-06-21,0.614,0.61, 1991,06,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1991-07-01,0.589,0.577, 1991,07,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1991-07-11,0.635,0.571, 1991,07,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1991-07-21,0.612,0.596, 1991,07,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1991-08-01,0.492,0.597, 1991,08,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1991-08-11,0.452,0.58, 1991,08,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1991-08-21,0.47,0.556, 1991,08,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1991-09-01,0.518,0.553, 1991,09,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1991-09-11,0.484,0.574, 1991,09,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1991-09-21,0.493,0.594, 1991,09,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1991-10-01,0.509,0.613, 1991,10,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1991-10-11,0.539,0.645, 1991,10,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1991-10-21,0.488,0.665, 1991,10,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1991-11-01,0.439,0.668, 1991,11,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1991-11-11,0.409,0.641, 1991,11,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1991-11-21,0.388,0.613, 1991,11,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1991-12-01,0.418,0.595, 1991,12,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1991-12-11,0.395,0.566, 1991,12,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1991-12-21,0.354,0.56, 1991,12,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1992-01-01,0.317,0.528, 1992,01,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1992-01-11,0.318,0.531, 1992,01,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1992-01-21,0.339,0.524, 1992,01,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1992-02-01,0.394,0.514, 1992,02,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1992-02-11,0.335,0.48, 1992,02,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1992-02-21,0.333,0.481, 1992,02,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1992-03-01,0.402,0.526, 1992,03,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1992-03-11,0.507,0.603, 1992,03,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1992-03-21,0.569,0.636, 1992,03,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1992-04-01,0.599,0.649, 1992,04,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1992-04-11,0.561,0.653, 1992,04,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1992-04-21,0.634,0.705, 1992,04,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1992-05-01,0.745,0.719, 1992,05,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1992-05-11,0.683,0.715, 1992,05,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1992-05-21,0.652,0.703, 1992,05,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1992-06-01,0.627,0.663, 1992,06,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1992-06-11,0.602,0.638, 1992,06,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1992-06-21,0.585,0.61, 1992,06,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1992-07-01,0.474,0.577, 1992,07,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1992-07-11,0.389,0.571, 1992,07,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1992-07-21,0.385,0.596, 1992,07,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1992-08-01,0.4,0.597, 1992,08,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1992-08-11,0.457,0.58, 1992,08,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1992-08-21,0.482,0.556, 1992,08,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1992-09-01,0.511,0.553, 1992,09,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1992-09-11,0.599,0.574, 1992,09,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1992-09-21,0.619,0.594, 1992,09,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1992-10-01,0.631,0.613, 1992,10,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1992-10-11,0.668,0.645, 1992,10,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1992-10-21,0.695,0.665, 1992,10,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1992-11-01,0.685,0.668, 1992,11,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1992-11-11,0.643,0.641, 1992,11,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1992-11-21,0.598,0.613, 1992,11,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1992-12-01,0.583,0.595, 1992,12,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1992-12-11,0.505,0.566, 1992,12,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1992-12-21,0.482,0.56, 1992,12,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1993-01-01,0.391,0.528, 1993,01,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1993-01-11,0.368,0.531, 1993,01,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1993-01-21,0.332,0.524, 1993,01,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1993-02-01,0.311,0.514, 1993,02,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1993-02-11,0.297,0.48, 1993,02,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1993-02-21,0.29,0.481, 1993,02,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1993-03-01,0.385,0.526, 1993,03,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1993-03-11,0.501,0.603, 1993,03,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1993-03-21,0.613,0.636, 1993,03,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1993-04-01,0.673,0.649, 1993,04,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1993-04-11,0.72,0.653, 1993,04,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1993-04-21,0.729,0.705, 1993,04,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1993-05-01,0.691,0.719, 1993,05,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1993-05-11,0.681,0.715, 1993,05,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1993-05-21,0.746,0.703, 1993,05,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1993-06-01,0.748,0.663, 1993,06,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,1993-06-11,0.754,0.638, 1993,06,2, ,METOP
