"Country or Area","Year","Value","Value Footnotes","Unit"
"Republic of Korea","2011","7656.0","","million cubic metres"
"Republic of Korea","2010","7538.0","","million cubic metres"
"Republic of Korea","2009","7453.0","","million cubic metres"
"Republic of Korea","2008","7526.0","","million cubic metres"
"Republic of Korea","2007","7450.0","","million cubic metres"
"Republic of Korea","2006","7623.0","","million cubic metres"
"Republic of Korea","2005","7723.0","","million cubic metres"
"Republic of Korea","2000","7449.0","","million cubic metres"
"Republic of Korea","1995","7110.0","","million cubic metres"
"Republic of Korea","1990","5903.0","","million cubic metres"
"Republic of Moldova","2021","92.8","","million cubic metres"
"Republic of Moldova","2020","94.1","","million cubic metres"
"Republic of Moldova","2019","91.8","","million cubic metres"
"Republic of Moldova","2018","89.1","","million cubic metres"
"Republic of Moldova","2017","86.1","","million cubic metres"
"Republic of Moldova","2016","84.1","","million cubic metres"
"Republic of Moldova","2015","79.5","","million cubic metres"
"Republic of Moldova","2014","74.3","","million cubic metres"
"Republic of Moldova","2013","74.9","","million cubic metres"
"Republic of Moldova","2012","80.9","","million cubic metres"
"Republic of Moldova","2011","79.8","","million cubic metres"
"Republic of Moldova","2010","81.0","","million cubic metres"
"Republic of Moldova","2009","83.1","","million cubic metres"
"Republic of Moldova","2008","86.8","","million cubic metres"
"Republic of Moldova","2007","87.9","","million cubic metres"
"Republic of Moldova","2006","70.9","","million cubic metres"
"Republic of Moldova","2005","70.3","","million cubic metres"
"Republic of Moldova","2004","67.4","","million cubic metres"
"Republic of Moldova","2003","71.2","","million cubic metres"
"Réunion","2019","138.6","","million cubic metres"
"Réunion","2018","122.3","","million cubic metres"
"Réunion","2017","128.2","","million cubic metres"
"Réunion","2016","119.8","","million cubic metres"
"Réunion","2015","119.9","","million cubic metres"
"Réunion","2014","130.0","","million cubic metres"
"Réunion","2013","129.3","","million cubic metres"
"Réunion","2012","128.2","","million cubic metres"
"Réunion","2001","81.0","","million cubic metres"
"Réunion","1998","84.0","","million cubic metres"
"Romania","2015","774.2","","million cubic metres"
"Romania","2014","859.1","","million cubic metres"
"Romania","2013","975.4","","million cubic metres"
"Romania","2012","868.8","","million cubic metres"
"Romania","2005","1686.0","","million cubic metres"
"Romania","2004","1765.0","","million cubic metres"
"Romania","2003","1989.0","","million cubic metres"
"Romania","2002","2225.0","","million cubic metres"
"Romania","2001","2462.0","","million cubic metres"
"Romania","2000","2609.0","","million cubic metres"
"Romania","1999","2770.0","","million cubic metres"
"Romania","1998","2800.0","","million cubic metres"
"Romania","1997","2950.0","","million cubic metres"
"Romania","1996","2920.0","","million cubic metres"
"Romania","1995","3080.0","","million cubic metres"
"Romania","1994","2420.0","","million cubic metres"
"Romania","1993","2730.0","","million cubic metres"
"Romania","1992","2867.0","","million cubic metres"
"Romania","1991","2851.0","","million cubic metres"
"Romania","1990","3170.0","","million cubic metres"
"Rwanda","2012","19.6","","million cubic metres"
"Rwanda","2011","18.5","","million cubic metres"
"Rwanda","2010","18.6","","million cubic metres"
"Rwanda","2009","14.6","","million cubic metres"
"Rwanda","2008","13.8","","million cubic metres"
"Samoa","2020","15.8","","million cubic metres"
"Samoa","2019","16.4","","million cubic metres"
"Samoa","2018","20.9","","million cubic metres"
"Samoa","2017","17.4","","million cubic metres"
"Samoa","2016","16.7","","million cubic metres"
"Samoa","2015","18.7","","million cubic metres"
"Samoa","2014","15.5","","million cubic metres"
"Samoa","2013","14.0","","million cubic metres"
"Samoa","2012","15.9","","million cubic metres"
"Saudi Arabia","2018","4828.0","","million cubic metres"
"Saudi Arabia","2017","4150.0","","million cubic metres"
"Saudi Arabia","2016","2770.0","","million cubic metres"
"Saudi Arabia","2015","2647.8","","million cubic metres"
"Saudi Arabia","2014","2514.8","","million cubic metres"
"Saudi Arabia","2013","2389.6","","million cubic metres"
"Saudi Arabia","2012","2211.1","","million cubic metres"
"Saudi Arabia","2011","2120.1","","million cubic metres"
"Senegal","2017","150.3","","million cubic metres"
"Senegal","2016","144.9","","million cubic metres"
"Senegal","2015","137.9","","million cubic metres"
"Senegal","2014","131.6","","million cubic metres"
"Senegal","2013","123.9","","million cubic metres"
"Senegal","2012","122.9","","million cubic metres"
"Senegal","2011","118.6","","million cubic metres"
"Senegal","2010","115.7","","million cubic metres"
"Senegal","2009","110.4","","million cubic metres"
"Senegal","2008","108.8","","million cubic metres"
"Serbia","2015","423.0","","million cubic metres"
"Serbia","2014","413.0","","million cubic metres"
"Serbia","2013","452.0","","million cubic metres"
"Serbia","2012","452.0","","million cubic metres"
"Serbia","2011","457.0","","million cubic metres"
"Serbia","2010","451.0","","million cubic metres"
"Serbia","2009","466.0","","million cubic metres"
"Serbia","2008","474.0","","million cubic metres"
"Serbia","2007","491.0","","million cubic metres"
"Serbia","2006","495.0","","million cubic metres"
"Serbia","2005","514.0","","million cubic metres"
"Serbia","2004","508.0","","million cubic metres"
"Serbia","2003","499.0","","million cubic metres"
"Serbia","2002","494.0","","million cubic metres"
"Serbia","2001","487.0","","million cubic metres"
"Serbia","2000","493.0","","million cubic metres"
"Singapore","2019","663.6","","million cubic metres"
"Singapore","2018","656.6","","million cubic metres"
"Singapore","2017","659.4","","million cubic metres"
"Singapore","2016","664.6","","million cubic metres"
"Singapore","2015","664.5","","million cubic metres"
"Singapore","2014","651.0","","million cubic metres"
"Singapore","2013","640.3","","million cubic metres"
"Singapore","2012","627.7","","million cubic metres"
"Singapore","2011","604.3","","million cubic metres"
"Singapore","2010","597.1","","million cubic metres"
"Singapore","2009","561.9","","million cubic metres"
"Singapore","2008","551.6","","million cubic metres"
"Singapore","2007","534.0","","million cubic metres"
"Singapore","2006","519.2","","million cubic metres"
"Singapore","2005","505.8","","million cubic metres"
"Singapore","2004","497.4","","million cubic metres"
"Singapore","2003","489.6","","million cubic metres"
"Singapore","2002","491.0","","million cubic metres"
"Singapore","2001","479.2","","million cubic metres"
"Singapore","2000","470.5","","million cubic metres"
"Singapore","1999","451.3","","million cubic metres"
"Singapore","1998","451.6","","million cubic metres"
"Singapore","1997","451.9","","million cubic metres"
"Singapore","1996","431.6","","million cubic metres"
"Singapore","1995","415.1","","million cubic metres"
"Singapore","1990","333.3","","million cubic metres"
"Slovakia","2015","288.1","","million cubic metres"
"Slovakia","2014","285.5","","million cubic metres"
"Slovakia","2013","293.9","","million cubic metres"
"Slovakia","2012","305.6","","million cubic metres"
"Slovakia","2011","303.8","","million cubic metres"
"Slovakia","2010","310.5","","million cubic metres"
"Slovakia","2009","317.3","","million cubic metres"
"Slovakia","2008","320.1","","million cubic metres"
"Slovakia","2007","322.1","","million cubic metres"
"Slovakia","2006","334.1","","million cubic metres"
"Slovakia","2005","351.7","","million cubic metres"
"Slovakia","2004","354.2","","million cubic metres"
"Slovakia","2003","377.6","","million cubic metres"
"Slovakia","2002","388.0","","million cubic metres"
"Slovakia","2001","394.7","","million cubic metres"
"Slovakia","2000","457.0","","million cubic metres"
"Slovakia","1999","431.0","","million cubic metres"
"Slovakia","1998","452.0","","million cubic metres"
"Slovakia","1997","465.0","","million cubic metres"
"Slovakia","1996","492.0","","million cubic metres"
"Slovakia","1995","531.0","","million cubic metres"
"Slovakia","1994","551.0","","million cubic metres"
"Slovakia","1993","593.0","","million cubic metres"
"Slovakia","1992","638.0","","million cubic metres"
"Slovakia","1991","619.0","","million cubic metres"
"Slovakia","1990","644.0","","million cubic metres"
"Slovenia","2015","112.0","","million cubic metres"
"Slovenia","2014","110.1","","million cubic metres"
"Slovenia","2013","108.2","","million cubic metres"
"Slovenia","2012","115.5","","million cubic metres"
"Slovenia","2009","118.0","","million cubic metres"
"Slovenia","2008","122.0","","million cubic metres"
"Slovenia","2005","119.3","","million cubic metres"
"Slovenia","2004","121.8","","million cubic metres"
"Slovenia","2003","127.7","","million cubic metres"
"Slovenia","2002","126.0","","million cubic metres"
"Slovenia","2001","106.5","","million cubic metres"
"Slovenia","2000","108.2","","million cubic metres"
"Slovenia","1999","113.2","","million cubic metres"
"Slovenia","1998","110.5","","million cubic metres"
"Slovenia","1997","108.8","","million cubic metres"
"Slovenia","1996","109.2","","million cubic metres"
"Slovenia","1995","142.8","","million cubic metres"
"Slovenia","1994","148.3","","million cubic metres"
"Slovenia","1993","146.6","","million cubic metres"
"Slovenia","1992","146.4","","million cubic metres"
"Slovenia","1991","162.1","","million cubic metres"
"Slovenia","1990","166.1","","million cubic metres"
"South Africa","2012","14647.0","","million cubic metres"
"South Africa","2011","13973.0","","million cubic metres"
"South Africa","2010","13866.0","","million cubic metres"
"South Africa","2009","13730.0","","million cubic metres"
"South Africa","2008","13447.0","","million cubic metres"
"South Africa","2007","13330.0","","million cubic metres"
"Spain","2014","3669.3","","million cubic metres"
"Spain","2013","3694.2","","million cubic metres"
"Spain","2012","3824.0","","million cubic metres"
"Spain","2011","3789.8","","million cubic metres"
"Spain","2010","3751.1","","million cubic metres"
"Spain","2009","3909.2","","million cubic metres"
"Spain","2008","4009.9","","million cubic metres"
"Spain","2007","4106.9","","million cubic metres"
"Spain","2006","3836.6","","million cubic metres"
"Spain","2005","3913.7","","million cubic metres"
"Spain","2004","3905.5","","million cubic metres"
"Spain","2003","3866.8","","million cubic metres"
"Spain","2002","3715.1","","million cubic metres"
"Spain","2001","3725.4","","million cubic metres"
"Spain","2000","3638.1","","million cubic metres"
"Spain","1999","3923.1","","million cubic metres"
"Spain","1998","3774.6","","million cubic metres"
"Spain","1997","3536.5","","million cubic metres"
"Suriname","2019","50.1","","million cubic metres"
"Suriname","2018","48.9","","million cubic metres"
"Suriname","2017","46.0","","million cubic metres"
"Suriname","2016","46.2","","million cubic metres"
"Suriname","2015","45.7","","million cubic metres"
"Suriname","2014","45.5","","million cubic metres"
"Suriname","2013","43.5","","million cubic metres"
"Suriname","2012","40.4","","million cubic metres"
"Suriname","2011","38.7","","million cubic metres"
"Suriname","2010","33.6","","million cubic metres"
"Suriname","2009","32.9","","million cubic metres"
"Suriname","2008","31.1","","million cubic metres"
"Suriname","2007","31.9","","million cubic metres"
"Suriname","2006","31.3","","million cubic metres"
"Suriname","2005","30.8","","million cubic metres"
"Suriname","2004","31.5","","million cubic metres"
"Suriname","2003","30.0","","million cubic metres"
"Suriname","2002","27.3","","million cubic metres"
"Sweden","2005","737.0","","million cubic metres"
"Sweden","2004","708.0","","million cubic metres"
"Sweden","2003","708.0","","million cubic metres"
"Sweden","2002","708.0","","million cubic metres"
"Sweden","2001","708.0","","million cubic metres"
"Sweden","2000","720.0","","million cubic metres"
"Sweden","1999","720.0","","million cubic metres"
"Sweden","1998","720.0","","million cubic metres"
"Sweden","1997","720.0","","million cubic metres"
"Sweden","1996","731.0","","million cubic metres"
"Sweden","1995","731.0","","million cubic metres"
"Sweden","1994","734.0","","million cubic metres"
"Sweden","1993","760.0","","million cubic metres"
"Sweden","1992","764.0","","million cubic metres"
"Sweden","1991","754.0","","million cubic metres"
"Sweden","1990","752.0","","million cubic metres"
"Switzerland","2015","803.0","","million cubic metres"
"Switzerland","2014","778.0","","million cubic metres"
"Switzerland","2013","792.0","","million cubic metres"
"Switzerland","2012","808.0","","million cubic metres"
"Switzerland","2011","824.0","","million cubic metres"
"Switzerland","2010","816.0","","million cubic metres"
"Switzerland","2009","841.0","","million cubic metres"
"Switzerland","2008","859.0","","million cubic metres"
"Switzerland","2007","853.0","","million cubic metres"
"Switzerland","2006","866.0","","million cubic metres"
"Switzerland","2005","877.0","","million cubic metres"
"Switzerland","2004","1029.0","","million cubic metres"
"Switzerland","2003","1085.0","","million cubic metres"
"Switzerland","2002","1069.0","","million cubic metres"
"Switzerland","2001","1036.0","","million cubic metres"
"Switzerland","2000","1060.0","","million cubic metres"
"Switzerland","1999","1057.2","","million cubic metres"
"Switzerland","1998","1062.8","","million cubic metres"
"Switzerland","1997","1055.5","","million cubic metres"
"Switzerland","1996","1051.9","","million cubic metres"
"Switzerland","1995","1067.5","","million cubic metres"
"Switzerland","1994","1092.0","","million cubic metres"
"Switzerland","1993","1066.0","","million cubic metres"
"Switzerland","1992","1192.0","","million cubic metres"
"Switzerland","1991","1193.0","","million cubic metres"
"Switzerland","1990","1162.0","","million cubic metres"
"Thailand","2014","4206.4","","million cubic metres"
"Thailand","2007","2301.1","","million cubic metres"
"Thailand","2006","2153.3","","million cubic metres"
"Thailand","2005","2040.4","","million cubic metres"
"Thailand","2004","1903.1","","million cubic metres"
"Thailand","2003","1763.9","","million cubic metres"
"Thailand","2002","1680.5","","million cubic metres"
"Thailand","2001","1603.2","","million cubic metres"
"Thailand","2000","1519.4","","million cubic metres"
"Thailand","1999","1472.0","","million cubic metres"
"Thailand","1998","1552.7","","million cubic metres"
"Tunisia","2013","1232.0","","million cubic metres"
"Tunisia","2012","1202.0","","million cubic metres"
"Tunisia","2011","1119.0","","million cubic metres"
"Tunisia","2010","1135.0","","million cubic metres"
"Tunisia","2009","1047.0","","million cubic metres"
"Tunisia","2008","1041.0","","million cubic metres"
"Tunisia","2007","1123.0","","million cubic metres"
"Tunisia","2006","1080.0","","million cubic metres"
"Tunisia","2005","1025.0","","million cubic metres"
"Tunisia","2004","916.0","","million cubic metres"
"Tunisia","2003","978.0","","million cubic metres"
"Tunisia","2002","993.0","","million cubic metres"
"Tunisia","2001","752.0","","million cubic metres"
"Tunisia","2000","945.0","","million cubic metres"
"Tunisia","1999","801.0","","million cubic metres"
"Tunisia","1995","628.0","","million cubic metres"
"Tunisia","1990","568.0","","million cubic metres"
"Turkey","2014","3681.8","","million cubic metres"
"Turkey","2012","3318.0","","million cubic metres"
"Turkey","2010","3013.3","","million cubic metres"
"Ukraine","2012","2806.0","","million cubic metres"
"Ukraine","2011","2866.0","","million cubic metres"
"Ukraine","2010","2958.0","","million cubic metres"
"Ukraine","2009","3048.0","","million cubic metres"
"Ukraine","2008","3338.0","","million cubic metres"
"Ukraine","2007","3504.0","","million cubic metres"
"Ukraine","2006","3708.0","","million cubic metres"
"Ukraine","2005","3869.0","","million cubic metres"
"Ukraine","2004","4026.0","","million cubic metres"
"Ukraine","2003","4339.0","","million cubic metres"
"Ukraine","2002","4655.0","","million cubic metres"
"Ukraine","2001","4995.0","","million cubic metres"
"Ukraine","2000","5505.0","","million cubic metres"
"Ukraine","1999","5971.0","","million cubic metres"
"Ukraine","1998","6144.0","","million cubic metres"
"Ukraine","1997","6509.0","","million cubic metres"
"Ukraine","1996","7145.0","","million cubic metres"
"Ukraine","1995","7737.0","","million cubic metres"
"Ukraine","1990","7472.0","","million cubic metres"
"United Arab Emirates","2020","1685.1","","million cubic metres"
"United Arab Emirates","2019","1691.9","","million cubic metres"
"United Arab Emirates","2018","1696.6","","million cubic metres"
"United Arab Emirates","2017","1671.7","","million cubic metres"
"United Arab Emirates","2016","1626.6","","million cubic metres"
"United Arab Emirates","2015","1612.2","","million cubic metres"
"United Arab Emirates","2014","1546.8","","million cubic metres"
"United Arab Emirates","2013","1470.8","","million cubic metres"
"United Arab Emirates","2012","1459.8","","million cubic metres"
"United Arab Emirates","2011","1379.3","","million cubic metres"
"United Arab Emirates","2010","1365.1","","million cubic metres"
"United Arab Emirates","2009","1363.9","","million cubic metres"
"United Arab Emirates","2008","1280.8","","million cubic metres"
"United Arab Emirates","2007","1187.6","","million cubic metres"
"United Kingdom of Great Britain and Northern Ireland","2011","3968.0","","million cubic metres"
"United Kingdom of Great Britain and Northern Ireland","2007","4882.4","","million cubic metres"
"United Kingdom of Great Britain and Northern Ireland","2006","4969.7","","million cubic metres"
"United Kingdom of Great Britain and Northern Ireland","2005","4947.6","","million cubic metres"
"United Kingdom of Great Britain and Northern Ireland","2004","5018.4","","million cubic metres"
"United Kingdom of Great Britain and Northern Ireland","2003","4917.2","","million cubic metres"
"United Kingdom of Great Britain and Northern Ireland","2002","4968.4","","million cubic metres"
"United Kingdom of Great Britain and Northern Ireland","2001","4838.8","","million cubic metres"
"United Kingdom of Great Britain and Northern Ireland","2000","4427.4","","million cubic metres"
"United Kingdom of Great Britain and Northern Ireland","1999","5243.1","","million cubic metres"
"United Kingdom of Great Britain and Northern Ireland","1998","6597.3","","million cubic metres"
"United Kingdom of Great Britain and Northern Ireland","1997","6836.2","","million cubic metres"
"United Kingdom of Great Britain and Northern Ireland","1996","7065.2","","million cubic metres"
"United Kingdom of Great Britain and Northern Ireland","1995","7315.3","","million cubic metres"
"United Kingdom of Great Britain and Northern Ireland","1994","7321.9","","million cubic metres"
"United Kingdom of Great Britain and Northern Ireland","1993","7190.1","","million cubic metres"
"United Kingdom of Great Britain and Northern Ireland","1992","7165.0","","million cubic metres"
"United Kingdom of Great Britain and Northern Ireland","1991","7342.7","","million cubic metres"
"United Kingdom of Great Britain and Northern Ireland","1990","7348.0","","million cubic metres"
"Uzbekistan","2019","1569.6","","million cubic metres"
"Uzbekistan","2018","1486.7","","million cubic metres"
"Uzbekistan","2017","1515.7","","million cubic metres"
"Uzbekistan","2016","1599.5","","million cubic metres"
"Uzbekistan","2015","1639.1","","million cubic metres"
"Uzbekistan","2014","1636.2","","million cubic metres"
"Uzbekistan","2013","1628.6","","million cubic metres"
"Uzbekistan","2012","1568.0","","million cubic metres"
"Uzbekistan","2011","1570.0","","million cubic metres"
"Uzbekistan","2010","1558.7","","million cubic metres"
"Uzbekistan","2009","1624.9","","million cubic metres"
"Uzbekistan","2008","1756.4","","million cubic metres"
"Uzbekistan","2007","1930.1","","million cubic metres"
"Uzbekistan","2006","1933.5","","million cubic metres"
"Uzbekistan","2005","2050.0","","million cubic metres"
"Uzbekistan","2004","2040.3","","million cubic metres"
"Uzbekistan","1990","2065.9","","million cubic metres"
"Venezuela (Bolivarian Republic of)","2009","28267.8","","million cubic metres"
"Venezuela (Bolivarian Republic of)","2008","23642.8","","million cubic metres"
"Venezuela (Bolivarian Republic of)","2007","25319.1","","million cubic metres"
"Venezuela (Bolivarian Republic of)","2006","19723.1","","million cubic metres"
"Venezuela (Bolivarian Republic of)","2005","16788.2","","million cubic metres"
"Venezuela (Bolivarian Republic of)","2004","14309.5","","million cubic metres"
"Venezuela (Bolivarian Republic of)","2003","11742.3","","million cubic metres"
"Venezuela (Bolivarian Republic of)","2002","7735.9","","million cubic metres"
"Venezuela (Bolivarian Republic of)","2001","9095.1","","million cubic metres"
"Venezuela (Bolivarian Republic of)","2000","10195.6","","million cubic metres"
"Yemen","2013","99.3","","million cubic metres"
"Yemen","2012","96.8","","million cubic metres"
"Yemen","2011","97.1","","million cubic metres"
"Yemen","2010","101.5","","million cubic metres"
"Yemen","2009","101.3","","million cubic metres"
"Yemen","2008","98.3","","million cubic metres"
"Yemen","2007","93.4","","million cubic metres"
"Yemen","2006","89.0","","million cubic metres"
"Yemen","2005","84.0","","million cubic metres"
"Yemen","2004","79.7","","million cubic metres"
"Yemen","2003","77.3","","million cubic metres"
"Yemen","2002","76.2","","million cubic metres"
"Yemen","2001","72.7","","million cubic metres"
"Yemen","2000","69.8","","million cubic metres"
"Yemen","1999","66.3","","million cubic metres"
"Zimbabwe","2017","3820.3","","million cubic metres"
"Zimbabwe","2016","3484.2","","million cubic metres"
"Zimbabwe","2015","2888.9","","million cubic metres"
"Zimbabwe","2014","3849.4","","million cubic metres"
"Zimbabwe","2013","4122.4","","million cubic metres"
"Zimbabwe","2012","3822.3","","million cubic metres"
"Zimbabwe","2011","4709.6","","million cubic metres"
"Zimbabwe","2010","4683.0","","million cubic metres"
"Zimbabwe","2009","4626.7","","million cubic metres"
"Zimbabwe","2008","4090.7","","million cubic metres"
"Zimbabwe","2007","4224.6","","million cubic metres"
"Zimbabwe","2006","4199.7","","million cubic metres"
"Zimbabwe","2005","2670.7","","million cubic metres"
"Zimbabwe","2004","4410.2","","million cubic metres"
"Zimbabwe","2003","2873.8","","million cubic metres"
"Zimbabwe","2002","2691.2","","million cubic metres"
"Zimbabwe","2001","3161.5","","million cubic metres"
"Zimbabwe","2000","3491.9","","million cubic metres"
"Zimbabwe","1999","2644.0","","million cubic metres"
"Zimbabwe","1998","3035.2","","million cubic metres"
"Zimbabwe","1997","3268.3","","million cubic metres"
"Zimbabwe","1996","2972.1","","million cubic metres"
"Zimbabwe","1995","2109.5","","million cubic metres"
"Zimbabwe","1990","2582.4","","million cubic metres"

"fnSeqID","Footnote"
"1","Estimate."
"2","Sum of quantities of water distributed by water supply industry establishments by categories of customers: Social customer group, Non-commercial customer group (i.e. household, government institution, and embassies), Commercial and industry customer group, and Special customer group."
"3","Data refer to volume of charged water."
"4","The figures given here are only pertaining to the water supplied by Male' Water and Sewage Co.Pvt.Ltd."
"5","The information corresponds to the province of Lima and the Constitutional province of Callao."
